2024-10-28 22:11:33.810 | INFO     | aiogram.dispatcher.dispatcher:start_polling:358 - Start polling.
2024-10-28 22:12:04.580 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:218] in chat [private:933457114]
2024-10-28 22:12:04.866 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620883]: [success] (in 286 ms)
2024-10-28 22:12:05.846 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:220] in chat [private:933457114]
2024-10-28 22:12:06.026 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620884]: [success] (in 180 ms)
2024-10-28 22:12:07.751 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:222] in chat [private:933457114]
2024-10-28 22:12:08.274 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620885]: [success] (in 523 ms)
2024-10-28 22:12:09.500 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:224] in chat [private:933457114]
2024-10-28 22:12:09.887 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620886]: [success] (in 388 ms)
2024-10-28 22:12:10.761 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:226] in chat [private:933457114]
2024-10-28 22:12:11.038 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620887]: [success] (in 277 ms)
2024-10-28 22:12:12.101 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:228] in chat [private:933457114]
2024-10-28 22:12:12.262 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620888]: [success] (in 161 ms)
2024-10-28 22:12:13.143 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:230] in chat [private:933457114]
2024-10-28 22:12:13.302 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620889]: [success] (in 161 ms)
2024-10-28 22:12:26.431 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_message:36 - Received message [ID:232] in chat [private:933457114]
2024-10-28 22:12:26.585 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620890]: [success] (in 153 ms)
2024-10-28 22:12:28.085 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_callback_query:101 - Received callback query [ID:4009167776991763854] from user [ID:933457114] for message [ID:233] in chat [private:933457114] with data: city_38 originally posted by user [ID:7774045102]
2024-10-28 22:12:28.548 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_callback_query:121 - Unhandled callback query [ID:4009167776991763854] from user [ID:933457114] for message [ID:233] in chat [private:933457114] with data: city_38 originally posted by user [ID:7774045102]
2024-10-28 22:12:28.548 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620891]: [success] (in 463 ms)
2024-10-28 22:12:29.713 | INFO     | aiogram.contrib.middlewares.logging:on_pre_process_callback_query:101 - Received callback query [ID:4009167781082154909] from user [ID:933457114] for message [ID:233] in chat [private:933457114] with data: area_139 originally posted by user [ID:7774045102]
2024-10-28 22:12:29.792 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_callback_query:121 - Unhandled callback query [ID:4009167781082154909] from user [ID:933457114] for message [ID:233] in chat [private:933457114] with data: area_139 originally posted by user [ID:7774045102]
2024-10-28 22:12:29.793 | INFO     | aiogram.contrib.middlewares.logging:on_post_process_update:33 - Process update [ID:728620892]: [success] (in 80 ms)
